id|name|district_id|population|voting_population|total_votes|average_democrat_votes|geometry|state_id|neighbors
310012E|2E Precinct|NE03|1418|1020|454.0|0.402867|"{""type"": ""Polygon"", ""coordinates"": [[[-98.420836, 40.585128999999995], [-98.420783, 40.583849], [-98.42347699999999, 40.583753], [-98.42344299999999, 40.584590999999996], [-98.425997, 40.584404], [-98.43727299999999, 40.584362], [-98.437314, 40.582611], [-98.43755999999999, 40.582611], [-98.43757599999999, 40.582494], [-98.446856, 40.582569], [-98.446925, 40.587716], [-98.446782, 40.58979], [-98.439949, 40.589824], [-98.43989499999999, 40.592925], [-98.43972, 40.592973], [-98.43971499999999, 40.592081], [-98.43949599999999, 40.591412], [-98.43799399999999, 40.589721], [-98.42069699999999, 40.589704], [-98.42068499999999, 40.590081], [-98.41167399999999, 40.589999], [-98.410873, 40.589754], [-98.401815, 40.589754], [-98.401927, 40.586135999999996], [-98.410157, 40.586110999999995], [-98.410153, 40.586307999999995], [-98.41719599999999, 40.586392], [-98.419377, 40.586085], [-98.42070199999999, 40.586099], [-98.420699, 40.585148], [-98.420836, 40.585128999999995]]]}"|NE|310016W,310015P,310015W,310017W,3100111W
310019P|Ayr Precinct|NE03|665|459|253.0|0.322629|"{""type"": ""Polygon"", ""coordinates"": [[[-98.382987, 40.518494], [-98.382915, 40.466708], [-98.382804, 40.466443999999996], [-98.382528, 40.414255], [-98.382166, 40.393733999999995], [-98.382177, 40.375012999999996], [-98.381975, 40.373287999999995], [-98.38228199999999, 40.350269999999995], [-98.496461, 40.350412999999996], [-98.49655299999999, 40.458385], [-98.49686, 40.524491], [-98.383005, 40.524487], [-98.382987, 40.518494]]]}"|NE|311812P,3100110P,310018P,310016P,310013P,310015P
3100110P|Pauline Precinct|NE03|392|307|120.0|0.304149|"{""type"": ""Polygon"", ""coordinates"": [[[-98.28786199999999, 40.524274999999996], [-98.279071, 40.524256], [-98.27823199999999, 40.524021], [-98.278031, 40.470121999999996], [-98.27804499999999, 40.419688], [-98.277839, 40.403299], [-98.27787, 40.401043], [-98.27802899999999, 40.400587], [-98.27802899999999, 40.393789], [-98.27826499999999, 40.389699], [-98.278064, 40.378834], [-98.27808999999999, 40.350347], [-98.293047, 40.350286], [-98.297071, 40.350545], [-98.29737, 40.350353], [-98.33067299999999, 40.350334], [-98.331321, 40.350063999999996], [-98.33276099999999, 40.350558], [-98.332927, 40.350344], [-98.33350999999999, 40.350317], [-98.38228199999999, 40.350269999999995], [-98.381975, 40.373287999999995], [-98.382177, 40.375012999999996], [-98.382166, 40.393733999999995], [-98.382528, 40.414255], [-98.382804, 40.466443999999996], [-98.382915, 40.466708], [-98.383005, 40.524487], [-98.28786199999999, 40.524274999999996]]]}"|NE|311812P,310356P,310019P,310355P,310016P,310015P
310016P|Blaine Precinct|NE03|505|473|71.0|0.227572|"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-98.355536, 40.589551], [-98.357163, 40.587942], [-98.359303, 40.586417999999995], [-98.359269, 40.589628999999995], [-98.355536, 40.589551]]], [[[-98.36971, 40.57309], [-98.364119, 40.570107], [-98.364205, 40.57975], [-98.358037, 40.579738], [-98.357992, 40.582643], [-98.36313, 40.582623999999996], [-98.36315499999999, 40.585958999999995], [-98.363002, 40.586211], [-98.359481, 40.586222], [-98.361935, 40.585397], [-98.361769, 40.58513], [-98.35998099999999, 40.585667], [-98.357906, 40.586934], [-98.34804899999999, 40.596722], [-98.34838099999999, 40.597013], [-98.348804, 40.597018], [-98.34880299999999, 40.597153], [-98.35306399999999, 40.597166], [-98.35245599999999, 40.598461], [-98.35313, 40.598486], [-98.35345099999999, 40.598022], [-98.354655, 40.598046], [-98.35462299999999, 40.597044], [-98.361795, 40.597069], [-98.361693, 40.600266], [-98.364204, 40.600226], [-98.364143, 40.600677999999995], [-98.36890199999999, 40.600724], [-98.368907, 40.605177999999995], [-98.368033, 40.605072], [-98.367995, 40.606141], [-98.36889099999999, 40.606131], [-98.368822, 40.611573], [-98.278292, 40.611267], [-98.27823199999999, 40.524021], [-98.279071, 40.524256], [-98.383005, 40.524487], [-98.38297, 40.561737], [-98.381749, 40.561813], [-98.381716, 40.564625], [-98.382014, 40.564625], [-98.38198399999999, 40.567099], [-98.373826, 40.567017], [-98.37387, 40.569851], [-98.36970199999999, 40.569765], [-98.36971, 40.57309]]]]}"|NE|310351P,3100115W,310014P,3100110P,310019P,310355P,310015P,310011W,310013W,3100117W
310011W|Voting District 1A|NE03|2587|1807|520.0|0.417607|"{""type"": ""Polygon"", ""coordinates"": [[[-98.385305, 40.566635999999995], [-98.384215, 40.566615], [-98.38420099999999, 40.567115], [-98.386884, 40.567122], [-98.386899, 40.566517999999995], [-98.387836, 40.566539], [-98.387839, 40.566113], [-98.39002699999999, 40.56612], [-98.389941, 40.583905], [-98.38623299999999, 40.584036], [-98.386236, 40.585145999999995], [-98.37871299999999, 40.585074], [-98.378731, 40.578643], [-98.378526, 40.575327], [-98.37814999999999, 40.575309999999995], [-98.378329, 40.567079], [-98.38198399999999, 40.567099], [-98.382014, 40.564625], [-98.381716, 40.564625], [-98.381749, 40.561813], [-98.38362099999999, 40.561741], [-98.383636, 40.56357], [-98.385353, 40.56357], [-98.385305, 40.566635999999995]]]}"|NE|310016P,310015P,310012W,310013W,3100114W,3100116W,3100110W
3100110W|Voting District 3B|NE03|1350|1057|397.0|0.476474|"{""type"": ""Polygon"", ""coordinates"": [[[-98.39106699999999, 40.589776], [-98.390906, 40.606072999999995], [-98.390728, 40.606241], [-98.39089399999999, 40.606262], [-98.39083099999999, 40.607775], [-98.385933, 40.607803], [-98.38623299999999, 40.584036], [-98.391179, 40.583861], [-98.39106699999999, 40.589776]]]}"|NE|3100115W,3100113W,310012W,310011W,3100114W,310019W
310019W|Voting District 3A|NE03|1367|1037|383.0|0.396903|"{""type"": ""Polygon"", ""coordinates"": [[[-98.39106, 40.590207], [-98.391179, 40.583861], [-98.397171, 40.583641], [-98.396988, 40.593491], [-98.39493, 40.593492999999995], [-98.394776, 40.600788], [-98.394477, 40.604307], [-98.394426, 40.607894], [-98.390828, 40.607842], [-98.39089399999999, 40.606262], [-98.390728, 40.606241], [-98.390906, 40.606072999999995], [-98.39106, 40.590207]]]}"|NE|3100113W,310012W,3100111W,3100110W
310034P|Clearwater Precinct|NE03|940|651|267.0|0.265722|"{""type"": ""Polygon"", ""coordinates"": [[[-98.281268, 42.088892], [-98.300592, 42.088853], [-98.300714, 42.095988999999996], [-98.300465, 42.113883], [-98.300483, 42.262893999999996], [-98.18184699999999, 42.26271], [-98.067849, 42.262828999999996], [-98.067691, 42.089507999999995], [-98.281268, 42.088892]]]}"|NE|311831P,310036P,310035P,310895P,310031P,310032P,310033P
310031P|Orchard Precinct|NE03|601|463|228.0|0.226055|"{""type"": ""Polygon"", ""coordinates"": [[[-98.289391, 42.436955999999995], [-98.248723, 42.436934], [-98.18424399999999, 42.437239999999996], [-98.184125, 42.392891999999996], [-98.184277, 42.352533], [-98.184195, 42.262727999999996], [-98.300483, 42.262893999999996], [-98.300235, 42.436913], [-98.289391, 42.436955999999995]]]}"|NE|310034P,310895P,310032P,310891P,311073P,311077P
310032P|Royal Precinct|NE03|241|197|110.0|0.235492|"{""type"": ""Polygon"", ""coordinates"": [[[-98.067898, 42.349689999999995], [-98.067849, 42.262828999999996], [-98.184195, 42.262727999999996], [-98.184277, 42.352533], [-98.184125, 42.392891999999996], [-98.18424399999999, 42.437239999999996], [-98.06793599999999, 42.43728], [-98.067619, 42.422388999999995], [-98.067814, 42.422121999999995], [-98.067898, 42.349689999999995]]]}"|NE|310034P,310035P,310031P,310033P,311073P
310031W|Tilden 1st Ward|NE03|324|245|88.0|0.325178|"{""type"": ""Polygon"", ""coordinates"": [[[-97.838916, 42.039528], [-97.839012, 42.051102], [-97.83413399999999, 42.051124], [-97.834068, 42.036108], [-97.838931, 42.03606], [-97.838916, 42.039528]]]}"|NE|310038P,3111916P
310038P|Tilden Precinct|NE03|242|205|113.0|0.391511|"{""type"": ""Polygon"", ""coordinates"": [[[-97.834064, 42.03499], [-97.83377, 41.967012], [-97.833288, 41.916286], [-97.86728, 41.916129999999995], [-97.896475, 41.916182], [-97.949681, 41.915858], [-97.94988699999999, 41.955433], [-97.949923, 41.956689999999995], [-97.950171, 41.957645], [-97.950131, 41.959756999999996], [-97.949936, 41.960066999999995], [-97.949925, 41.960916999999995], [-97.950254, 42.000094999999995], [-97.95004499999999, 42.002829], [-97.950232, 42.009768], [-97.950002, 42.046051999999996], [-97.95000999999999, 42.06396], [-97.95022499999999, 42.068598], [-97.950153, 42.089774], [-97.905217, 42.089867], [-97.89266599999999, 42.089707999999995], [-97.87216599999999, 42.089825999999995], [-97.834536, 42.089749999999995], [-97.83429799999999, 42.08865], [-97.83416899999999, 42.069990999999995], [-97.834317, 42.067751], [-97.83415099999999, 42.066570999999996], [-97.83413399999999, 42.051124], [-97.839012, 42.051102], [-97.838931, 42.03606], [-97.834068, 42.036108], [-97.834064, 42.03499]]]}"|NE|3111923P,310112P,310037P,3111915P,3111916P,310031W,310035P,311395P
310035P|Neligh Precinct|NE03|481|394|222.0|0.202245|"{""type"": ""Polygon"", ""coordinates"": [[[-97.90565699999999, 42.089863], [-97.95838099999999, 42.089762], [-98.000343, 42.089414999999995], [-98.028346, 42.089445], [-98.028662, 42.08969], [-98.067691, 42.089507999999995], [-98.067849, 42.262828999999996], [-97.907426, 42.263312], [-97.834896, 42.263735], [-97.835015, 42.246961999999996], [-97.834931, 42.19122], [-97.834564, 42.121677999999996], [-97.834705, 42.092455], [-97.83467499999999, 42.090337], [-97.834536, 42.089749999999995], [-97.87216599999999, 42.089825999999995], [-97.89266599999999, 42.089707999999995], [-97.90565699999999, 42.089863]], [[-98.024028, 42.122015999999995], [-98.023962, 42.122994], [-98.02438199999999, 42.124432], [-98.022837, 42.124506], [-98.022499, 42.124324], [-98.021639, 42.123477], [-98.02123999999999, 42.123317], [-98.021242, 42.121911999999995], [-98.017068, 42.117633], [-98.01619, 42.117650999999995], [-98.01619, 42.120470999999995], [-98.015861, 42.120470999999995], [-98.015852, 42.121612], [-98.015875, 42.123757], [-98.01646099999999, 42.123771], [-98.016437, 42.125339], [-98.016078, 42.125341], [-98.016126, 42.127568], [-98.017192, 42.127559999999995], [-98.017207, 42.130654], [-98.018783, 42.130652999999995], [-98.018774, 42.132827999999996], [-98.025831, 42.132835], [-98.025832, 42.13364], [-98.028572, 42.133638999999995], [-98.028521, 42.138704], [-98.032313, 42.138788], [-98.033788, 42.138273999999996], [-98.037842, 42.13811], [-98.037978, 42.138532999999995], [-98.03680999999999, 42.140806], [-98.03817099999999, 42.140806], [-98.038136, 42.138835], [-98.04316899999999, 42.139032], [-98.043206, 42.137878], [-98.04359, 42.138106], [-98.045788, 42.137029999999996], [-98.044643, 42.136347], [-98.042936, 42.135822999999995], [-98.042964, 42.134594], [-98.040279, 42.132622999999995], [-98.04153099999999, 42.132593], [-98.040742, 42.131885], [-98.039277, 42.131889], [-98.037995, 42.130950999999996], [-98.038116, 42.129885], [-98.03868, 42.128502], [-98.039642, 42.127324], [-98.041517, 42.125763], [-98.037967, 42.125771], [-98.03801399999999, 42.123436], [-98.03678599999999, 42.124351], [-98.03451299999999, 42.124611], [-98.03379799999999, 42.124829999999996], [-98.03390499999999, 42.12574], [-98.031409, 42.125727], [-98.031739, 42.121901], [-98.027453, 42.121891999999995], [-98.02692499999999, 42.121077], [-98.02596799999999, 42.120598], [-98.02545599999999, 42.121099], [-98.02448, 42.121534], [-98.024028, 42.122015999999995]]]}"|NE|310036P,310037P,310038P,3111915P,310033W,310032W,310034P,311395P,310032P,310033P,311391P
310032W|Neligh City 2nd Ward|NE03|737|586|240.0|0.305352|"{""type"": ""Polygon"", ""coordinates"": [[[-98.039277, 42.131889], [-98.040742, 42.131885], [-98.04153099999999, 42.132593], [-98.040279, 42.132622999999995], [-98.042964, 42.134594], [-98.042936, 42.135822999999995], [-98.044643, 42.136347], [-98.045788, 42.137029999999996], [-98.04359, 42.138106], [-98.043206, 42.137878], [-98.04316899999999, 42.139032], [-98.038136, 42.138835], [-98.03817099999999, 42.140806], [-98.03680999999999, 42.140806], [-98.037978, 42.138532999999995], [-98.037842, 42.13811], [-98.033788, 42.138273999999996], [-98.032313, 42.138788], [-98.028521, 42.138704], [-98.028532, 42.125651999999995], [-98.02681799999999, 42.121519], [-98.026354, 42.121075], [-98.02545599999999, 42.121099], [-98.02596799999999, 42.120598], [-98.02692499999999, 42.121077], [-98.027453, 42.121891999999995], [-98.031739, 42.121901], [-98.031409, 42.125727], [-98.03390499999999, 42.12574], [-98.03379799999999, 42.124829999999996], [-98.03451299999999, 42.124611], [-98.03678599999999, 42.124351], [-98.03801399999999, 42.123436], [-98.037967, 42.125771], [-98.041517, 42.125763], [-98.039642, 42.127324], [-98.03868, 42.128502], [-98.038339, 42.129166], [-98.037995, 42.130950999999996], [-98.039277, 42.131889]]]}"|NE|310033W,310035P
310033P|Brunswick Precinct|NE03|661|491|240.0|0.313832|"{""type"": ""Polygon"", ""coordinates"": [[[-98.067877, 42.346671], [-98.067814, 42.422121999999995], [-98.067619, 42.422388999999995], [-98.06793599999999, 42.43728], [-98.049238, 42.437270999999996], [-98.04891699999999, 42.437373], [-97.987522, 42.437242999999995], [-97.903116, 42.43759], [-97.896215, 42.437577999999995], [-97.895333, 42.437435], [-97.893487, 42.437615], [-97.834431, 42.437684], [-97.834408, 42.350004999999996], [-97.83496199999999, 42.275439999999996], [-97.834896, 42.263735], [-97.907426, 42.263312], [-98.067849, 42.262828999999996], [-98.067877, 42.346671]]]}"|NE|310034P,310035P,311395P,310032P,311391P,311073P
310033W|Neligh City 1st Ward|NE03|862|646|324.0|0.30222|"{""type"": ""Polygon"", ""coordinates"": [[[-98.024028, 42.122015999999995], [-98.024886, 42.121297], [-98.025703, 42.121013999999995], [-98.026354, 42.121075], [-98.02693599999999, 42.12171], [-98.027558, 42.123093999999995], [-98.027594, 42.123529], [-98.02805, 42.124241], [-98.02807999999999, 42.124724], [-98.028573, 42.125914], [-98.028443, 42.126281999999996], [-98.028572, 42.133638999999995], [-98.025832, 42.13364], [-98.025831, 42.132835], [-98.018774, 42.132827999999996], [-98.018783, 42.130652999999995], [-98.017207, 42.130654], [-98.017192, 42.127559999999995], [-98.016126, 42.127568], [-98.016078, 42.125341], [-98.016437, 42.125339], [-98.01646099999999, 42.123771], [-98.015875, 42.123757], [-98.015852, 42.121612], [-98.015861, 42.120470999999995], [-98.01619, 42.120470999999995], [-98.01619, 42.117650999999995], [-98.017068, 42.117633], [-98.021242, 42.121911999999995], [-98.02123999999999, 42.123317], [-98.021639, 42.123477], [-98.022499, 42.124324], [-98.022837, 42.124506], [-98.02438199999999, 42.124432], [-98.023962, 42.122994], [-98.024028, 42.122015999999995]]]}"|NE|310032W,310035P
310036P|Elgin Precinct|NE03|391|292|155.0|0.248657|"{""type"": ""Polygon"", ""coordinates"": [[[-98.295423, 42.081436], [-98.29543799999999, 42.088873], [-98.065395, 42.089515999999996], [-98.06536, 41.999390999999996], [-98.06492, 41.915228], [-98.123712, 41.915312], [-98.161515, 41.915130999999995], [-98.164041, 41.915316999999995], [-98.16953099999999, 41.915357], [-98.181659, 41.915198], [-98.219358, 41.915285], [-98.250338, 41.915014], [-98.295602, 41.914954], [-98.295559, 41.972981999999995], [-98.295773, 41.975086], [-98.29561, 41.995638], [-98.29578, 42.001568999999996], [-98.29565099999999, 42.001915], [-98.295576, 42.016391999999996], [-98.295423, 42.081436]], [[-98.077165, 41.980261], [-98.07715999999999, 41.981589], [-98.074925, 41.981550999999996], [-98.074834, 41.986501], [-98.074246, 41.986506], [-98.074292, 41.988141999999996], [-98.07763399999999, 41.987615999999996], [-98.077625, 41.988693], [-98.079633, 41.988686], [-98.079657, 41.991028], [-98.089416, 41.99105], [-98.08945, 41.976496999999995], [-98.086789, 41.976469], [-98.086872, 41.974185], [-98.084813, 41.974188999999996], [-98.084621, 41.976496999999995], [-98.084516, 41.976527999999995], [-98.074879, 41.976475], [-98.074879, 41.980243], [-98.077165, 41.980261]]]}"|NE|310111P,311831P,310035W,310034W,310037P,310034P,310035P
310035W|Elgin 2nd Ward|NE03|330|255|131.0|0.36787|"{""type"": ""Polygon"", ""coordinates"": [[[-98.074891, 41.984075999999995], [-98.074925, 41.981550999999996], [-98.07715999999999, 41.981589], [-98.077165, 41.980261], [-98.074879, 41.980243], [-98.074879, 41.976475], [-98.084516, 41.976527999999995], [-98.084621, 41.976496999999995], [-98.084813, 41.974188999999996], [-98.086872, 41.974185], [-98.086789, 41.976469], [-98.08945, 41.976496999999995], [-98.089438, 41.983208999999995], [-98.07976699999999, 41.983230999999996], [-98.07977799999999, 41.984328], [-98.07652399999999, 41.984372], [-98.074891, 41.984075999999995]]]}"|NE|310034W,310036P
310034W|Elgin 1st Ward|NE03|331|267|131.0|0.321726|"{""type"": ""Polygon"", ""coordinates"": [[[-98.076224, 41.984299], [-98.07977799999999, 41.984328], [-98.07976699999999, 41.983230999999996], [-98.089438, 41.983208999999995], [-98.089416, 41.99105], [-98.079657, 41.991028], [-98.079633, 41.988686], [-98.077625, 41.988693], [-98.07763399999999, 41.987615999999996], [-98.074292, 41.988141999999996], [-98.074246, 41.986506], [-98.074834, 41.986501], [-98.074891, 41.984075999999995], [-98.076224, 41.984299]]]}"|NE|310035W,310036P
310037P|Oakdale Precinct|NE03|544|419|205.0|0.317561|"{""type"": ""Polygon"", ""coordinates"": [[[-98.057897, 42.089524], [-98.028662, 42.08969], [-98.028346, 42.089445], [-98.000343, 42.089414999999995], [-97.950153, 42.089774], [-97.95022499999999, 42.068598], [-97.95000999999999, 42.06396], [-97.950002, 42.046051999999996], [-97.950232, 42.009768], [-97.95004499999999, 42.002829], [-97.950254, 42.000094999999995], [-97.949925, 41.960916999999995], [-97.949936, 41.960066999999995], [-97.950131, 41.959756999999996], [-97.950171, 41.957645], [-97.949923, 41.956689999999995], [-97.94988699999999, 41.955433], [-97.949681, 41.915858], [-98.043475, 41.915444], [-98.045931, 41.915225], [-98.046684, 41.915389], [-98.048028, 41.915392], [-98.06492, 41.915228], [-98.06536, 41.999390999999996], [-98.065395, 42.089515999999996], [-98.057897, 42.089524]]]}"|NE|310111P,310112P,310036P,310038P,310035P
310051P|Arthur Precinct|NE03|460|335|229.0|0.194001|"{""type"": ""Polygon"", ""coordinates"": [[[-101.62042, 41.7424], [-101.472373, 41.742759], [-101.406466, 41.7432], [-101.406648, 41.732434999999995], [-101.40675, 41.654278999999995], [-101.40702, 41.624991], [-101.406628, 41.612608], [-101.406416, 41.610389], [-101.406633, 41.594062], [-101.40687199999999, 41.49999], [-101.407026, 41.49691], [-101.40726, 41.395416], [-101.457127, 41.395258999999996], [-101.625451, 41.395427999999995], [-101.871504, 41.394822999999995], [-101.98463, 41.394712], [-101.984429, 41.499984999999995], [-101.985386, 41.557162], [-101.985592, 41.578533], [-101.985423, 41.601597], [-101.984844, 41.624984], [-101.985523, 41.74229], [-101.815073, 41.74223], [-101.80511, 41.742056999999996], [-101.802499, 41.742384], [-101.796939, 41.742430999999996], [-101.749348, 41.742404], [-101.702366, 41.742674], [-101.700321, 41.742537], [-101.696305, 41.742733], [-101.62042, 41.7424]]]}"|NE|311171P,310693P,310911P,310752P,311013P,311012P,311011P
310071P|Long Springs Precinct|NE03|690|536|315.0|0.248661|"{""type"": ""Polygon"", ""coordinates"": [[[-103.59866099999999, 41.698611], [-103.44665499999999, 41.699812], [-103.388959, 41.699765], [-103.370391, 41.69921], [-103.3699, 41.670376], [-103.369582, 41.624972], [-103.368204, 41.584989], [-103.367709, 41.554722999999996], [-103.367548, 41.553889999999996], [-103.367431, 41.545863], [-103.367184, 41.545409], [-103.367153, 41.541824], [-103.367274, 41.541320999999996], [-103.367114, 41.532033999999996], [-103.367149, 41.499975], [-103.367618, 41.490601], [-103.368748, 41.445924], [-103.370437, 41.394514], [-103.376269, 41.394586], [-103.377205, 41.39489], [-103.377494, 41.394835], [-103.37762, 41.394633], [-103.41087, 41.393915], [-103.445849, 41.393786999999996], [-103.45276, 41.393527999999996], [-103.461869, 41.393526], [-103.483128, 41.393651999999996], [-103.492019, 41.393851], [-103.500493, 41.394596], [-103.608039, 41.393471], [-103.625496, 41.393124], [-103.698685, 41.393201], [-103.708975, 41.39293], [-103.73258799999999, 41.39293], [-103.77345, 41.393237], [-103.796658, 41.393234], [-103.797085, 41.393118], [-103.797456, 41.39322], [-103.827594, 41.393226999999996], [-103.834841, 41.393414], [-103.847528, 41.393189], [-103.867648, 41.393377], [-103.890377, 41.393288], [-103.907417, 41.393403], [-103.930782, 41.393238], [-103.961762, 41.393431], [-103.982344, 41.393246], [-103.983548, 41.393277], [-103.983968, 41.393603999999996], [-103.98413, 41.393370999999995], [-103.984575, 41.393224], [-104.002121, 41.393285999999996], [-104.044566, 41.393032999999996], [-104.044939, 41.393162], [-104.052287, 41.393214], [-104.052315, 41.417176], [-104.052352, 41.418074999999995], [-104.05260200000001, 41.418355], [-104.052486, 41.418712], [-104.052536, 41.47636], [-104.052378, 41.48215], [-104.052372, 41.522828], [-104.052595, 41.549382], [-104.052573, 41.581098999999995], [-104.052859, 41.592254], [-104.052825, 41.60932], [-104.052707, 41.610036], [-104.052899, 41.622274999999995], [-104.052688, 41.697953999999996], [-103.97187, 41.69807], [-103.944341, 41.697882], [-103.938786, 41.698046], [-103.909629, 41.698012], [-103.890288, 41.698234], [-103.812855, 41.697776999999995], [-103.774194, 41.698367], [-103.750501, 41.697962], [-103.716093, 41.69788], [-103.695596, 41.698015999999996], [-103.676267, 41.697894999999995], [-103.656812, 41.698263], [-103.59866099999999, 41.698611]]]}"|NE|311238P,311572P,3115720P,311571P,311578P,311231P,3115714P,311051P,311052P,311053P,310331P
310091|Blaine Precinct|NE03|478|361|160.0|0.252148|"{""type"": ""Polygon"", ""coordinates"": [[[-100.245694, 41.740069999999996], [-100.249595, 41.739819], [-100.265474, 41.739855999999996], [-100.26551, 41.746721], [-100.265783, 41.749998], [-100.266562, 41.790836999999996], [-100.266247, 41.801313], [-100.266555, 41.845026], [-100.266497, 41.865398], [-100.266042, 41.874781999999996], [-100.266538, 41.899248], [-100.266129, 41.90116], [-100.266316, 41.902376], [-100.266271, 41.903825999999995], [-100.266623, 41.908519], [-100.266928, 41.945474], [-100.267658, 42.000202], [-100.267501, 42.019397], [-100.267685, 42.044281], [-100.268129, 42.072114], [-100.267622, 42.086147], [-100.125408, 42.085726], [-100.112367, 42.085429999999995], [-100.000406, 42.085620999999996], [-99.97755, 42.085294], [-99.867063, 42.085533999999996], [-99.75040299999999, 42.085482], [-99.738524, 42.086116], [-99.686959, 42.086075], [-99.686511, 41.999995], [-99.68632199999999, 41.928875], [-99.686506, 41.909068999999995], [-99.686244, 41.875420999999996], [-99.68640599999999, 41.871210999999995], [-99.68683399999999, 41.740325999999996], [-99.72842999999999, 41.74051], [-99.741149, 41.740203], [-99.75037599999999, 41.740511999999995], [-99.80512499999999, 41.740251], [-99.810047, 41.740072999999995], [-99.840173, 41.740134999999995], [-99.91614299999999, 41.739639], [-99.961738, 41.739604], [-100.000408, 41.739126], [-100.002413, 41.738459], [-100.004361, 41.738793], [-100.104301, 41.73916], [-100.106445, 41.73899], [-100.194329, 41.739349999999995], [-100.245694, 41.740069999999996]]]}"|NE|311131P,310411P,310412P,310413P,311711P,311151P,3103120P,310173P
310111P|Oakland Precinct|NE03|627|480|255.0|0.334925|"{""type"": ""Polygon"", ""coordinates"": [[[-98.026189, 41.843092], [-98.02630599999999, 41.84256], [-98.026082, 41.828601], [-98.026158, 41.814130999999996], [-98.02600199999999, 41.800214], [-98.026206, 41.799696], [-98.02609299999999, 41.785205999999995], [-98.046798, 41.785108], [-98.10797799999999, 41.785278], [-98.122863, 41.785354], [-98.125343, 41.78557], [-98.13951499999999, 41.785277], [-98.16948699999999, 41.784991999999995], [-98.180302, 41.784718], [-98.18003, 41.81857], [-98.179728, 41.828328], [-98.250346, 41.827919], [-98.295904, 41.828086], [-98.295602, 41.914954], [-98.250338, 41.915014], [-98.219358, 41.915285], [-98.181659, 41.915198], [-98.16953099999999, 41.915357], [-98.164041, 41.915316999999995], [-98.161515, 41.915130999999995], [-98.123712, 41.915312], [-98.064285, 41.915226], [-98.048028, 41.915392], [-98.046684, 41.915389], [-98.045931, 41.915225], [-98.044624, 41.91543], [-98.026929, 41.915502], [-98.026765, 41.879266], [-98.02636199999999, 41.843277], [-98.026189, 41.843092]]]}"|NE|310113P,310114P,310112P,311831P,310036P,310037P
