id|name|district_id|population|voting_population|total_votes|average_democrat_votes|geometry|state_id|neighbors
0900707-030|Middletown 9|CT01|2408|1953|1982.0|0.739748|"{""type"": ""Polygon"", ""coordinates"": [[[-72.660388, 41.513253999999996], [-72.66169, 41.512513], [-72.662429, 41.512291999999995], [-72.66259699999999, 41.511798], [-72.662505, 41.509625], [-72.661982, 41.507009], [-72.66206, 41.506085], [-72.66619299999999, 41.505037], [-72.66732, 41.505258999999995], [-72.66986, 41.504839], [-72.672176, 41.505285], [-72.67246899999999, 41.504027], [-72.673056, 41.502745999999995], [-72.67789599999999, 41.49623], [-72.679054, 41.507988999999995], [-72.680459, 41.514708], [-72.680313, 41.516200000000005], [-72.681269, 41.516869], [-72.680863, 41.522704999999995], [-72.68195399999999, 41.527964], [-72.682065, 41.529731999999996], [-72.682575, 41.531089], [-72.687337, 41.536195], [-72.68676599999999, 41.536628], [-72.684343, 41.53761], [-72.68109199999999, 41.539209], [-72.67867, 41.539456], [-72.677685, 41.536013], [-72.677812, 41.535066], [-72.678452, 41.532948999999995], [-72.678435, 41.531065999999996], [-72.674077, 41.531329], [-72.673399, 41.530743], [-72.672901, 41.530608], [-72.66959299999999, 41.531192], [-72.668227, 41.53109], [-72.666708, 41.530753], [-72.66598499999999, 41.530874999999995], [-72.664712, 41.531684], [-72.66389, 41.53188], [-72.65814999999999, 41.531413], [-72.658209, 41.530556], [-72.65767, 41.526772], [-72.658654, 41.526379999999996], [-72.658718, 41.524215], [-72.65778, 41.517534], [-72.657595, 41.515186], [-72.65805, 41.514503999999995], [-72.658761, 41.513884], [-72.660388, 41.513253999999996]]]}"|CT|0900707-005,0900707-017,0900707-018,0900707-028,0900707-015,0900707-027
0900707-021|Middletown 14|CT01|3400|3192|2613.0|0.912562|"{""type"": ""Polygon"", ""coordinates"": [[[-72.643852, 41.557884], [-72.643182, 41.556852], [-72.64312, 41.555682999999995], [-72.643697, 41.554773], [-72.64475399999999, 41.554041999999995], [-72.647649, 41.553064], [-72.64971299999999, 41.552743], [-72.653071, 41.551922999999995], [-72.65397399999999, 41.55361], [-72.658349, 41.551758], [-72.658429, 41.553573], [-72.659751, 41.552893], [-72.660501, 41.553768], [-72.66102, 41.556014], [-72.661176, 41.558949999999996], [-72.64809799999999, 41.563302], [-72.64783899999999, 41.563269], [-72.64974699999999, 41.566339], [-72.647742, 41.566533], [-72.646574, 41.565053], [-72.644725, 41.563248], [-72.641313, 41.56136], [-72.64392099999999, 41.558247], [-72.644012, 41.558067], [-72.643852, 41.557884]]]}"|CT|0900707-016,0900707-033,0900707-028,0900707-019,0900707-020,0900707-027,0900707-026
0900707-016|Middletown 1|CT01|4176|3262|2206.0|0.842714|"{""type"": ""Polygon"", ""coordinates"": [[[-72.666264, 41.562194], [-72.666688, 41.563022], [-72.66633, 41.563519], [-72.663421, 41.564324], [-72.662573, 41.564699], [-72.662251, 41.565278], [-72.66223699999999, 41.56566], [-72.662491, 41.56617], [-72.66299599999999, 41.566404999999996], [-72.66415099999999, 41.566541], [-72.666066, 41.566292], [-72.666613, 41.566784999999996], [-72.66654, 41.567620999999995], [-72.66583, 41.570381], [-72.664367, 41.571697], [-72.664367, 41.571905], [-72.66459499999999, 41.5719], [-72.664295, 41.572322], [-72.66442599999999, 41.572469], [-72.66413299999999, 41.572430999999995], [-72.661903, 41.573195999999996], [-72.661611, 41.574785], [-72.660068, 41.575834], [-72.660287, 41.576145], [-72.661566, 41.576409], [-72.66174199999999, 41.576679], [-72.661632, 41.577005], [-72.66024999999999, 41.577400000000004], [-72.659877, 41.578216999999995], [-72.65867899999999, 41.578196999999996], [-72.65870000000001, 41.578873], [-72.658209, 41.579088], [-72.657589, 41.578765], [-72.65735, 41.578102], [-72.656842, 41.577514], [-72.656268, 41.577442], [-72.655323, 41.577639999999995], [-72.655137, 41.577455], [-72.656229, 41.576080999999995], [-72.65610099999999, 41.573395], [-72.655548, 41.573191], [-72.654513, 41.573229999999995], [-72.654034, 41.572292999999995], [-72.65342199999999, 41.572365], [-72.65245, 41.57308], [-72.651546, 41.573105999999996], [-72.648802, 41.575236], [-72.648455, 41.56784], [-72.647742, 41.566533], [-72.64974699999999, 41.566339], [-72.64783899999999, 41.563269], [-72.64809799999999, 41.563302], [-72.661176, 41.558949999999996], [-72.661619, 41.559715], [-72.662514, 41.560323], [-72.665789, 41.561032999999995], [-72.666264, 41.562194]]]}"|CT|0900707-021,0900707-022,0900707-033,0900707-003,0900707-027,0900707-026
0900707-022|Middletown 2|CT01|1329|1030|752.0|0.844548|"{""type"": ""Polygon"", ""coordinates"": [[[-72.671171, 41.569345], [-72.671903, 41.573571], [-72.672681, 41.580988999999995], [-72.673227, 41.583292], [-72.67532, 41.588392999999996], [-72.676895, 41.595976], [-72.677099, 41.597997], [-72.676266, 41.598487], [-72.675187, 41.599789], [-72.674342, 41.599804], [-72.673973, 41.59966], [-72.672759, 41.598946], [-72.671996, 41.598152], [-72.671812, 41.597626], [-72.671859, 41.597234], [-72.67204699999999, 41.596757], [-72.67308799999999, 41.59589], [-72.673234, 41.595572999999995], [-72.67319499999999, 41.594685999999996], [-72.670357, 41.591730999999996], [-72.669476, 41.591272], [-72.668305, 41.591417], [-72.667999, 41.5919], [-72.667279, 41.59142], [-72.666913, 41.590899], [-72.66678399999999, 41.590334999999996], [-72.667293, 41.589237999999995], [-72.66537699999999, 41.587104], [-72.66550099999999, 41.586625999999995], [-72.667898, 41.586248999999995], [-72.668442, 41.584952], [-72.668097, 41.583549], [-72.667773, 41.583326], [-72.667041, 41.583197999999996], [-72.665453, 41.581877999999996], [-72.66337, 41.581415], [-72.661135, 41.580262], [-72.66090799999999, 41.578993], [-72.660246, 41.578703], [-72.65907899999999, 41.579052], [-72.65866299999999, 41.578845], [-72.65861199999999, 41.578663999999996], [-72.65867899999999, 41.578196999999996], [-72.659877, 41.578216999999995], [-72.66024999999999, 41.577400000000004], [-72.661632, 41.577005], [-72.66174199999999, 41.576679], [-72.661566, 41.576409], [-72.660287, 41.576145], [-72.660097, 41.575997], [-72.660142, 41.575696], [-72.661611, 41.574785], [-72.661903, 41.573195999999996], [-72.66413299999999, 41.572430999999995], [-72.66442599999999, 41.572469], [-72.664295, 41.572322], [-72.66459499999999, 41.5719], [-72.664367, 41.571905], [-72.664367, 41.571697], [-72.66583, 41.570381], [-72.66654, 41.567620999999995], [-72.666533, 41.566617], [-72.666066, 41.566292], [-72.663551, 41.566534], [-72.66266, 41.566286], [-72.66223699999999, 41.56566], [-72.662251, 41.565278], [-72.662573, 41.564699], [-72.663603, 41.564256], [-72.664144, 41.564222], [-72.665994, 41.563646999999996], [-72.666651, 41.563182999999995], [-72.666652, 41.562778], [-72.665914, 41.561588], [-72.665634, 41.559971999999995], [-72.666755, 41.559951], [-72.666812, 41.560249999999996], [-72.66765199999999, 41.561294], [-72.669913, 41.564991], [-72.670673, 41.566539], [-72.671171, 41.569345]]]}"|CT|0900707-016,0900707-003,0900707-026,0900707-023
0900707-020|Middletown 13|CT01|1636|1318|1074.0|0.859903|"{""type"": ""Polygon"", ""coordinates"": [[[-72.629363, 41.547782999999995], [-72.630651, 41.547188], [-72.63200499999999, 41.550806], [-72.63241599999999, 41.550775], [-72.632072, 41.549503], [-72.632223, 41.549282999999996], [-72.63262499999999, 41.549203999999996], [-72.633043, 41.549433], [-72.63402099999999, 41.549523], [-72.635589, 41.549071], [-72.636664, 41.552502], [-72.643177, 41.551206], [-72.645038, 41.55393], [-72.643886, 41.554607], [-72.643253, 41.555330999999995], [-72.64305399999999, 41.556132999999996], [-72.643126, 41.556681], [-72.64341, 41.557369], [-72.644012, 41.558067], [-72.641313, 41.56136], [-72.638682, 41.560387999999996], [-72.628924, 41.560981], [-72.624575, 41.560885], [-72.62453599999999, 41.561015], [-72.623848, 41.560561], [-72.61975699999999, 41.561129], [-72.619727, 41.55865], [-72.62137299999999, 41.558319], [-72.621023, 41.558093], [-72.62165399999999, 41.557311], [-72.621646, 41.555841], [-72.621447, 41.555350999999995], [-72.61957199999999, 41.553143], [-72.61881, 41.551136], [-72.619033, 41.549825], [-72.629363, 41.547782999999995]]]}"|CT|0900707-021,0900707-033,0900707-017,0900707-018,0900707-019
0900707-018|Middletown 11|CT01|5452|4394|3969.0|0.779001|"{""type"": ""Polygon"", ""coordinates"": [[[-72.632409, 41.544829], [-72.63138099999999, 41.545302], [-72.627265, 41.542966], [-72.630651, 41.547188], [-72.629201, 41.547824999999996], [-72.61749499999999, 41.55014], [-72.61692699999999, 41.548625], [-72.616481, 41.546624], [-72.616109, 41.544185], [-72.614294, 41.535449], [-72.619436, 41.534253], [-72.621523, 41.533919999999995], [-72.63476299999999, 41.533453], [-72.639449, 41.532846], [-72.644584, 41.532438], [-72.64537399999999, 41.532478999999995], [-72.64691599999999, 41.532956], [-72.647657, 41.533021999999995], [-72.64877899999999, 41.532817], [-72.650897, 41.531895], [-72.65716499999999, 41.531406], [-72.661008, 41.531552999999995], [-72.663034, 41.531846], [-72.662026, 41.534575], [-72.661958, 41.535633999999995], [-72.662387, 41.537659999999995], [-72.66133599999999, 41.541098999999996], [-72.65984, 41.544048], [-72.659281, 41.54614], [-72.658749, 41.546796], [-72.657664, 41.547443], [-72.656719, 41.547599], [-72.653954, 41.547636], [-72.653547, 41.547516], [-72.653269, 41.548041999999995], [-72.652397, 41.547601], [-72.650881, 41.547368999999996], [-72.650235, 41.54947], [-72.649414, 41.549322], [-72.64774799999999, 41.549865], [-72.646515, 41.549949], [-72.643853, 41.54929], [-72.644549, 41.548898], [-72.644914, 41.547992], [-72.645039, 41.547121], [-72.64471, 41.546482999999995], [-72.64504, 41.545953999999995], [-72.645304, 41.544883], [-72.645326, 41.543217999999996], [-72.646334, 41.542255999999995], [-72.64519899999999, 41.542593], [-72.642543, 41.542384999999996], [-72.641542, 41.542936], [-72.638935, 41.543807], [-72.63844999999999, 41.544571999999995], [-72.635159, 41.544543999999995], [-72.632409, 41.544829]]]}"|CT|0900707-030,0900707-017,0900707-028,0900707-019,0900707-020,0900707-027
0900707-028|Middletown 8|CT01|1689|1336|726.0|0.83871|"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-72.674759, 41.541528], [-72.673413, 41.542103], [-72.67097199999999, 41.542609999999996], [-72.66381799999999, 41.543594999999996], [-72.659931, 41.543896], [-72.66133599999999, 41.541098999999996], [-72.662318, 41.537955], [-72.662379, 41.537337], [-72.661958, 41.535633999999995], [-72.661987, 41.534808], [-72.66226999999999, 41.533646], [-72.663034, 41.531846], [-72.664343, 41.531811], [-72.66588899999999, 41.530913999999996], [-72.666708, 41.530753], [-72.668227, 41.53109], [-72.66959299999999, 41.531192], [-72.672901, 41.530608], [-72.673399, 41.530743], [-72.674077, 41.531329], [-72.678435, 41.531065999999996], [-72.678452, 41.532948999999995], [-72.677812, 41.535066], [-72.677685, 41.536013], [-72.67867, 41.539456], [-72.67766999999999, 41.539863], [-72.674759, 41.541528]]], [[[-72.653049, 41.551283999999995], [-72.65318599999999, 41.548342], [-72.653547, 41.547516], [-72.653954, 41.547636], [-72.657443, 41.547522], [-72.658749, 41.546796], [-72.659281, 41.54614], [-72.659249, 41.548590999999995], [-72.658383, 41.551179], [-72.658349, 41.551758], [-72.65397399999999, 41.55361], [-72.653071, 41.551922999999995], [-72.653049, 41.551283999999995]]]]}"|CT|0900707-021,0900707-030,0900707-018,0900707-019,0900707-027
0900707-032|Old Saybrook 2|CT02|4085|3100|3104.0|0.464844|"{""type"": ""Polygon"", ""coordinates"": [[[-72.398629, 41.277297999999995], [-72.40037699999999, 41.275808999999995], [-72.401308, 41.274184], [-72.40191899999999, 41.272321999999996], [-72.40196399999999, 41.270407], [-72.400329, 41.255398], [-72.41823, 41.257898], [-72.416635, 41.278565], [-72.421584, 41.283701], [-72.432852, 41.314676], [-72.432577, 41.315391999999996], [-72.431708, 41.316711999999995], [-72.42872899999999, 41.319244], [-72.426898, 41.321242], [-72.426473, 41.321813999999996], [-72.425525, 41.324221], [-72.420729, 41.325396999999995], [-72.402729, 41.331598], [-72.40052899999999, 41.331897999999995], [-72.391358, 41.332226], [-72.384672, 41.325925999999995], [-72.38262499999999, 41.324532999999995], [-72.378447, 41.322106], [-72.378287, 41.322814], [-72.373462, 41.321698], [-72.37446, 41.322292], [-72.364104, 41.319863], [-72.36265, 41.319291], [-72.36137599999999, 41.31848], [-72.361034, 41.318149], [-72.361102, 41.317836], [-72.360263, 41.316717], [-72.360221, 41.316198], [-72.360445, 41.315684999999995], [-72.361713, 41.31455], [-72.36205199999999, 41.314121], [-72.362172, 41.313553], [-72.371167, 41.305803], [-72.372467, 41.304818], [-72.374298, 41.303835], [-72.374308, 41.30349], [-72.374692, 41.302901999999996], [-72.374753, 41.302189999999996], [-72.375218, 41.301272999999995], [-72.38897, 41.295912], [-72.388939, 41.294726999999995], [-72.388573, 41.294781], [-72.388252, 41.295429], [-72.38763399999999, 41.295189], [-72.38761099999999, 41.294968], [-72.388206, 41.294697], [-72.388252, 41.294506], [-72.387749, 41.294182], [-72.38797, 41.294028999999995], [-72.388611, 41.293991], [-72.388077, 41.293018], [-72.388031, 41.292294], [-72.389297, 41.291908], [-72.389336, 41.291733], [-72.38911399999999, 41.291385999999996], [-72.388374, 41.291004], [-72.388367, 41.290787], [-72.38864099999999, 41.290546], [-72.389809, 41.290527], [-72.39016699999999, 41.290371], [-72.390762, 41.289657999999996], [-72.39151, 41.289169], [-72.39138799999999, 41.288669999999996], [-72.39151799999999, 41.288353], [-72.392769, 41.28791], [-72.39282, 41.287456999999996], [-72.39236799999999, 41.286992999999995], [-72.392438, 41.286487], [-72.393188, 41.285784], [-72.39403899999999, 41.285378], [-72.394305, 41.283907], [-72.394272, 41.283567999999995], [-72.39379199999999, 41.283152], [-72.393625, 41.282638], [-72.394033, 41.282323999999996], [-72.39499099999999, 41.282173], [-72.395406, 41.281338], [-72.39537399999999, 41.280964], [-72.39449499999999, 41.280494], [-72.394515, 41.279983], [-72.395714, 41.278569], [-72.396878, 41.277851999999996], [-72.398629, 41.277297999999995]]]}"|CT|0900707-035,0900707-031,0900707-034,0900707-009
0900707-023|Middletown 3|CT01|8554|6858|5609.0|0.733271|"{""type"": ""Polygon"", ""coordinates"": [[[-72.708016, 41.588533], [-72.707482, 41.589496], [-72.70529599999999, 41.591074], [-72.703802, 41.592850999999996], [-72.70366299999999, 41.593215], [-72.70366299999999, 41.594721], [-72.702782, 41.595946], [-72.701488, 41.596897999999996], [-72.697487, 41.598301], [-72.69623399999999, 41.598940999999996], [-72.695101, 41.598861], [-72.694301, 41.601422], [-72.693691, 41.601614], [-72.68921499999999, 41.60077], [-72.68525199999999, 41.601878], [-72.684072, 41.601862], [-72.680956, 41.600491], [-72.680455, 41.598957], [-72.680511, 41.597857999999995], [-72.680325, 41.597373], [-72.678827, 41.59711], [-72.677099, 41.597997], [-72.676789, 41.595318], [-72.67532, 41.588392999999996], [-72.673227, 41.583292], [-72.672681, 41.580988999999995], [-72.671588, 41.571638], [-72.670673, 41.566539], [-72.669913, 41.564991], [-72.67337599999999, 41.56404], [-72.67874599999999, 41.563553], [-72.681595, 41.563804999999995], [-72.684433, 41.563187], [-72.685478, 41.563219], [-72.688504, 41.563750999999996], [-72.69003, 41.563798], [-72.690398, 41.564482999999996], [-72.69091399999999, 41.566462], [-72.690963, 41.568357], [-72.691515, 41.57096], [-72.69157299999999, 41.572703], [-72.691424, 41.573769999999996], [-72.691543, 41.574754999999996], [-72.691875, 41.575196999999996], [-72.693486, 41.576254999999996], [-72.694161, 41.576952999999996], [-72.694858, 41.576972999999995], [-72.695483, 41.576716999999995], [-72.695757, 41.577093999999995], [-72.69552399999999, 41.577628], [-72.695723, 41.577518], [-72.695895, 41.576901], [-72.696176, 41.576716999999995], [-72.696057, 41.57648], [-72.699511, 41.576113], [-72.69942, 41.575776999999995], [-72.699713, 41.574774999999995], [-72.699764, 41.573965], [-72.69951499999999, 41.572680999999996], [-72.700209, 41.571329999999996], [-72.700547, 41.569638999999995], [-72.702486, 41.569587999999996], [-72.701807, 41.57434], [-72.701911, 41.576087], [-72.701775, 41.578737], [-72.70203699999999, 41.580783], [-72.70233499999999, 41.581188999999995], [-72.70767699999999, 41.580779], [-72.70791299999999, 41.58403], [-72.708186, 41.584192], [-72.709457, 41.584129], [-72.709349, 41.586045999999996], [-72.708524, 41.587120999999996], [-72.708016, 41.588533]]]}"|CT|0900707-022,0900707-003,0900707-026,0900707-025,0900707-024
0900707-025|Middletown 5|CT01|2208|1696|1592.0|0.651337|"{""type"": ""Polygon"", ""coordinates"": [[[-72.712402, 41.559622999999995], [-72.71309, 41.559532999999995], [-72.716546, 41.559726999999995], [-72.717005, 41.559199], [-72.717866, 41.559075], [-72.717584, 41.559405999999996], [-72.71757099999999, 41.561409], [-72.717235, 41.561898], [-72.71714, 41.562432], [-72.717235, 41.563027999999996], [-72.718186, 41.564263], [-72.71836499999999, 41.565728], [-72.719639, 41.565687], [-72.72041899999999, 41.565903], [-72.720942, 41.566415], [-72.72125799999999, 41.567862999999996], [-72.722009, 41.568836999999995], [-72.72511899999999, 41.570665999999996], [-72.725948, 41.570884], [-72.726603, 41.570872], [-72.72661, 41.571354], [-72.726426, 41.571712999999995], [-72.723955, 41.573764], [-72.723265, 41.57469], [-72.722836, 41.578334], [-72.720816, 41.584292], [-72.714705, 41.583725], [-72.708124, 41.584185999999995], [-72.707888, 41.583928], [-72.70767699999999, 41.580779], [-72.70233499999999, 41.581188999999995], [-72.70203699999999, 41.580783], [-72.701807, 41.579183], [-72.701914, 41.575672], [-72.701807, 41.57434], [-72.702486, 41.569587999999996], [-72.700547, 41.569638999999995], [-72.700209, 41.571329999999996], [-72.69951499999999, 41.572680999999996], [-72.699764, 41.573965], [-72.699713, 41.574774999999995], [-72.69942, 41.575776999999995], [-72.699511, 41.576113], [-72.696057, 41.57648], [-72.696176, 41.576716999999995], [-72.695895, 41.576901], [-72.695723, 41.577518], [-72.69552399999999, 41.577628], [-72.695757, 41.577093999999995], [-72.695483, 41.576716999999995], [-72.694858, 41.576972999999995], [-72.694161, 41.576952999999996], [-72.693486, 41.576254999999996], [-72.691875, 41.575196999999996], [-72.691543, 41.574754999999996], [-72.691424, 41.573769999999996], [-72.69157299999999, 41.572703], [-72.691515, 41.57096], [-72.690963, 41.568357], [-72.69091399999999, 41.566462], [-72.690398, 41.564482999999996], [-72.69003, 41.563798], [-72.69324499999999, 41.563491], [-72.695072, 41.563131999999996], [-72.697228, 41.563426], [-72.70145699999999, 41.563431], [-72.70181199999999, 41.561658], [-72.70221699999999, 41.558006999999996], [-72.70221099999999, 41.557705999999996], [-72.70111299999999, 41.55602], [-72.701351, 41.554480999999996], [-72.701273, 41.552669], [-72.702311, 41.553695999999995], [-72.702629, 41.55423], [-72.713116, 41.553554], [-72.712402, 41.559622999999995]]]}"|CT|0900707-026,0900707-024,0900707-023
0900707-031|Old Saybrook 1|CT02|6157|5109|5367.0|0.460346|"{""type"": ""Polygon"", ""coordinates"": [[[-72.399093, 41.276900999999995], [-72.398629, 41.277297999999995], [-72.396878, 41.277851999999996], [-72.395714, 41.278569], [-72.394515, 41.279983], [-72.39449499999999, 41.280494], [-72.39537399999999, 41.280964], [-72.395406, 41.281338], [-72.39499099999999, 41.282173], [-72.394033, 41.282323999999996], [-72.393625, 41.282638], [-72.39379199999999, 41.283152], [-72.394272, 41.283567999999995], [-72.394305, 41.283907], [-72.39403899999999, 41.285378], [-72.393188, 41.285784], [-72.392438, 41.286487], [-72.39236799999999, 41.286992999999995], [-72.39282, 41.287456999999996], [-72.392769, 41.28791], [-72.39151799999999, 41.288353], [-72.39138799999999, 41.288669999999996], [-72.39151, 41.289169], [-72.390762, 41.289657999999996], [-72.39016699999999, 41.290371], [-72.389809, 41.290527], [-72.38864099999999, 41.290546], [-72.388367, 41.290787], [-72.388374, 41.291004], [-72.38911399999999, 41.291385999999996], [-72.389336, 41.291733], [-72.389297, 41.291908], [-72.388031, 41.292294], [-72.388077, 41.293018], [-72.388611, 41.293991], [-72.38797, 41.294028999999995], [-72.387749, 41.294182], [-72.388252, 41.294506], [-72.388206, 41.294697], [-72.38761099999999, 41.294968], [-72.38763399999999, 41.295189], [-72.388252, 41.295429], [-72.388573, 41.294781], [-72.388939, 41.294726999999995], [-72.38897, 41.295912], [-72.375218, 41.301272999999995], [-72.374753, 41.302189999999996], [-72.374692, 41.302901999999996], [-72.374308, 41.30349], [-72.374298, 41.303835], [-72.37164899999999, 41.305398], [-72.362172, 41.313553], [-72.36205199999999, 41.314121], [-72.360552, 41.315563], [-72.360221, 41.316198], [-72.36034699999999, 41.316924], [-72.361141, 41.317916], [-72.361034, 41.318149], [-72.362229, 41.31906], [-72.363959, 41.319818], [-72.37446, 41.322292], [-72.373462, 41.321698], [-72.378287, 41.322814], [-72.378447, 41.322106], [-72.378609, 41.322185999999995], [-72.38262499999999, 41.324532999999995], [-72.384672, 41.325925999999995], [-72.391358, 41.332226], [-72.383875, 41.331984], [-72.381363, 41.333751], [-72.374528, 41.337598], [-72.370704, 41.341176], [-72.369147, 41.342337], [-72.366058, 41.341079], [-72.362489, 41.338941999999996], [-72.360841, 41.337744], [-72.357834, 41.335135], [-72.35337899999999, 41.329833], [-72.351242, 41.326369], [-72.349121, 41.324492], [-72.347916, 41.321784], [-72.34745699999999, 41.320121], [-72.347444, 41.318540999999996], [-72.34792999999999, 41.31569], [-72.349231, 41.31091], [-72.34993, 41.299994], [-72.349548, 41.296302], [-72.34313999999999, 41.286443999999996], [-72.34170499999999, 41.280485999999996], [-72.338867, 41.276084], [-72.338318, 41.275527], [-72.337327, 41.274998], [-72.33663899999999, 41.274336999999996], [-72.334122, 41.272712], [-72.332306, 41.271246999999995], [-72.33189399999999, 41.270736], [-72.331558, 41.269521999999995], [-72.331497, 41.268355], [-72.33290099999999, 41.26557], [-72.333801, 41.2648], [-72.335909, 41.263524], [-72.33876, 41.262183], [-72.340805, 41.261579999999995], [-72.343308, 41.261023], [-72.355882, 41.259085], [-72.363528, 41.257498], [-72.364569, 41.257608999999995], [-72.374528, 41.256698], [-72.385029, 41.253898], [-72.400329, 41.255398], [-72.40196399999999, 41.270407], [-72.40191899999999, 41.272321999999996], [-72.401308, 41.274184], [-72.40037699999999, 41.275808999999995], [-72.399093, 41.276900999999995]]]}"|CT|0900707-032,0901111-046,0900707-009,0901111-021
0900707-019|Middletown 12|CT01|2130|1698|1079.0|0.801562|"{""type"": ""Polygon"", ""coordinates"": [[[-72.632409, 41.544829], [-72.635159, 41.544543999999995], [-72.63844999999999, 41.544571999999995], [-72.638935, 41.543807], [-72.641542, 41.542936], [-72.642543, 41.542384999999996], [-72.64519899999999, 41.542593], [-72.646334, 41.542255999999995], [-72.645326, 41.543217999999996], [-72.645304, 41.544883], [-72.64504, 41.545953999999995], [-72.64471, 41.546482999999995], [-72.645039, 41.547121], [-72.644914, 41.547992], [-72.644549, 41.548898], [-72.643853, 41.54929], [-72.646515, 41.549949], [-72.64774799999999, 41.549865], [-72.649414, 41.549322], [-72.65021, 41.549482999999995], [-72.650881, 41.547368999999996], [-72.652397, 41.547601], [-72.653269, 41.548041999999995], [-72.653071, 41.551922999999995], [-72.64971299999999, 41.552743], [-72.647649, 41.553064], [-72.645038, 41.55393], [-72.643177, 41.551206], [-72.636664, 41.552502], [-72.635589, 41.549071], [-72.63402099999999, 41.549523], [-72.633043, 41.549433], [-72.63262499999999, 41.549203999999996], [-72.632223, 41.549282999999996], [-72.632072, 41.549503], [-72.63241599999999, 41.550775], [-72.63200499999999, 41.550806], [-72.630607, 41.547104], [-72.627265, 41.542966], [-72.63138099999999, 41.545302], [-72.632409, 41.544829]]]}"|CT|0900707-021,0900707-018,0900707-028,0900707-020
0900707-008|East Hampton 1|CT02|12959|9979|9806.0|0.597214|"{""type"": ""Polygon"", ""coordinates"": [[[-72.535099, 41.643750999999995], [-72.53213199999999, 41.643999], [-72.52693099999999, 41.644796], [-72.525031, 41.644898], [-72.521832, 41.645499], [-72.505431, 41.646999], [-72.504875, 41.645534], [-72.49573, 41.630998999999996], [-72.481631, 41.607898], [-72.47692099999999, 41.599987], [-72.474342, 41.595157], [-72.472602, 41.592388], [-72.46673, 41.583898999999995], [-72.460624, 41.572956], [-72.457694, 41.568401], [-72.450812, 41.556675], [-72.449182, 41.554038999999996], [-72.44794499999999, 41.552864], [-72.44686, 41.551373999999996], [-72.44655399999999, 41.550657], [-72.44685299999999, 41.550377], [-72.443946, 41.546422], [-72.432675, 41.527946], [-72.430767, 41.524567], [-72.44954899999999, 41.522529999999996], [-72.454193, 41.529765], [-72.455398, 41.531023], [-72.458235, 41.53586], [-72.458657, 41.536817], [-72.458845, 41.539583], [-72.459704, 41.540022], [-72.459372, 41.539542], [-72.459313, 41.539164], [-72.46169499999999, 41.535415], [-72.46249499999999, 41.534951], [-72.463557, 41.533516], [-72.465926, 41.532677], [-72.467292, 41.531994], [-72.46861899999999, 41.531079999999996], [-72.469273, 41.530421], [-72.469742, 41.529652], [-72.47552999999999, 41.524255], [-72.479439, 41.52184], [-72.479923, 41.521136999999996], [-72.480373, 41.519465], [-72.500103, 41.516729], [-72.514524, 41.515349], [-72.551997, 41.511224999999996], [-72.552581, 41.511407], [-72.554912, 41.51105], [-72.555736, 41.514567], [-72.55597999999999, 41.516635], [-72.55619399999999, 41.51932], [-72.55608699999999, 41.523447999999995], [-72.555858, 41.524958], [-72.554622, 41.528383999999996], [-72.554042, 41.529528], [-72.553798, 41.530474], [-72.55297399999999, 41.531527], [-72.551341, 41.535304], [-72.550945, 41.538073], [-72.55112799999999, 41.542994], [-72.551585, 41.545497], [-72.55247, 41.547511], [-72.55439299999999, 41.550646], [-72.560802, 41.554049], [-72.561992, 41.556174999999996], [-72.562767, 41.558428], [-72.56227, 41.558895], [-72.561926, 41.559703], [-72.560844, 41.560472999999995], [-72.560135, 41.56125], [-72.55939, 41.562661999999996], [-72.55941899999999, 41.563365], [-72.559192, 41.564599], [-72.559324, 41.56593], [-72.558746, 41.567327], [-72.55839499999999, 41.568909], [-72.55767399999999, 41.578036999999995], [-72.557491, 41.578449], [-72.55720099999999, 41.578846], [-72.556438, 41.579242], [-72.555736, 41.579853], [-72.554087, 41.581516], [-72.550409, 41.586459999999995], [-72.549601, 41.588024], [-72.548014, 41.590343], [-72.543528, 41.595507999999995], [-72.542994, 41.596424], [-72.542507, 41.599074], [-72.54213399999999, 41.600139999999996], [-72.54190799999999, 41.601811], [-72.540796, 41.605365], [-72.544489, 41.615818], [-72.52929, 41.617435], [-72.531228, 41.621112], [-72.54423, 41.642696], [-72.535099, 41.643750999999995]]]}"|CT|0901111-060,0900707-033,0900303-096,0900303-055,0900707-011,0900707-007,0900707-013,0900707-017
0900909-126|New Haven 24-10-92|CT03|4125|3122|2920.0|0.960582|"{""type"": ""Polygon"", ""coordinates"": [[[-72.944563, 41.317423999999995], [-72.94241199999999, 41.316657], [-72.94460099999999, 41.311291], [-72.948622, 41.312214999999995], [-72.94827, 41.313005], [-72.951661, 41.313815999999996], [-72.95107, 41.314983], [-72.95527799999999, 41.31612], [-72.95568, 41.316417], [-72.95680899999999, 41.316696], [-72.957274, 41.322213], [-72.95765, 41.324757], [-72.957559, 41.325134], [-72.957476, 41.325241999999996], [-72.95629, 41.324571999999996], [-72.953637, 41.322303], [-72.949091, 41.319058], [-72.944563, 41.317423999999995]]]}"|CT|0900909-124,0900909-127,0900909-128,0900909-130,0900909-131,0900909-129
